4096 x 4096 sparse matrix, nnz = 7674
(644,3011)	3.0
(644,3641)	3.0
(644,3777)	3.0
(645,1624)	100.0
(645,2122)	6.0
(645,2311)	3.0
(645,2891)	9.0
(645,3012)	3.0
(646,2080)	9.0
(646,3012)	3.0
(646,3343)	12.0
(646,3417)	13.0
(646,3501)	3.0
(646,3608)	3.0
(646,3755)	3.0
(647,1390)	9.0
(647,1624)	3.0
(647,2126)	3.0
(647,2319)	3.0
(647,3342)	3.0
(647,3370)	6.0
(647,3700)	3.0
(648,1402)	3.0
(648,2130)	6.0
(648,2131)	13.0
(648,2322)	3.0
(648,3341)	9.0
(648,3416)	3.0
(648,3639)	3.0
(648,3786)	3.0
(649,81)	3.0
(649,122)	6.0
(649,1001)	3.0
(649,1384)	3.0
(649,1827)	3.0
(649,2077)	16.0
(649,2145)	6.0
(649,2289)	13.0
(649,2325)	3.0
(649,2710)	3.0
(649,2785)	3.0
(649,2830)	3.0
(649,2833)	3.0
(649,2836)	9.0
(649,3340)	3.0
(649,3445)	6.0
(649,3583)	6.0
(650,807)	6.0
(650,1574)	3.0
(650,1829)	19.0
(650,2326)	3.0
(650,2328)	12.0
(650,2829)	3.0
(650,3756)	9.0
(651,788)	3.0
(651,2329)	3.0
(651,2709)	3.0
(651,2789)	9.0
(651,2803)	3.0
(651,2806)	6.0
(651,2823)	6.0
(651,3338)	9.0
(651,3410)	6.0
(651,3411)	3.0
(652,2791)	3.0
(652,2819)	6.0
(652,2892)	3.0
(652,3407)	10.0
(652,3584)	13.0
(652,3607)	6.0
(653,1835)	6.0
(653,1999)	13.0
(653,2292)	32.0
(653,2793)	6.0
(653,2814)	9.0
(653,2817)	6.0
(653,3336)	16.0
(653,3638)	3.0
(654,68)	9.0
(654,78)	3.0
(654,2203)	3.0
(654,3018)	9.0
(654,3336)	9.0
(654,3472)	3.0
(654,3584)	6.0
(654,3639)	12.0
(654,3700)	3.0
(655,84)	3.0
(655,807)	3.0
(655,2008)	6.0
(655,3018)	10.0
(655,3025)	3.0
(655,3336)	3.0
(656,86)	3.0
(656,89)	10.0
(656,814)	3.0
(656,2070)	6.0
(656,3336)	110.0
(656,3403)	3.0
(656,3699)	3.0
(657,93)	3.0
(657,1838)	6.0
(657,3033)	6.0
(657,3336)	6.0
(657,3370)	3.0
(657,3586)	3.0
(657,3763)	3.0
(658,93)	3.0
(658,94)	3.0
(658,1108)	3.0
(658,1712)	10.0
(658,2295)	3.0
(658,2894)	100.0
(658,3335)	6.0
(658,3510)	15.0
(658,3606)	6.0
(659,95)	3.0
(659,819)	3.0
(659,1842)	3.0
(659,2525)	3.0
(659,2894)	3.0
(659,3606)	19.0
(659,3764)	12.0
(660,463)	3.0
(660,1840)	20.0
(660,1843)	3.0
(660,3010)	3.0
(660,3326)	3.0
(660,3335)	9.0
(660,3336)	3.0
(661,97)	6.0
(661,1388)	12.0
(661,1634)	3.0
(661,2132)	9.0
(661,2352)	3.0
(661,3001)	3.0
(661,3327)	3.0
(661,3471)	3.0
(662,97)	3.0
(662,1387)	106.0
(662,1842)	3.0
(662,2353)	10.0
(662,2615)	3.0
(662,3583)	3.0
(662,3588)	3.0
(662,3637)	6.0
(663,1366)	3.0
(663,1844)	6.0
(663,3054)	6.0
(663,3396)	100.0
(663,3590)	12.0
(664,1337)	23.0
(664,1385)	3.0
(664,1716)	100.0
(664,1773)	10.0
(664,1858)	3.0
(664,1872)	3.0
(664,2299)	10.0
(664,3590)	3.0
(664,3762)	3.0
(664,3797)	3.0
(665,1338)	3.0
(665,1717)	10.0
(665,1847)	15.0
(665,1856)	6.0
(665,2356)	9.0
(665,2992)	3.0
(665,3062)	3.0
(665,3606)	6.0
(666,108)	3.0
(666,784)	3.0
(666,1723)	3.0
(666,1851)	3.0
(666,1852)	3.0
(666,1888)	3.0
(666,1891)	3.0
(666,1892)	3.0
(666,2017)	3.0
(666,2356)	3.0
(666,2357)	100.0
(666,2797)	3.0
(666,2899)	3.0
(666,3330)	6.0
(666,3447)	10.0
(666,3592)	3.0
(666,3605)	3.0
(666,3635)	9.0
(667,1275)	9.0
(667,1980)	3.0
(667,1988)	10.0
(667,2053)	9.0
(667,2300)	9.0
(667,2613)	100.0
(667,2900)	9.0
(667,3064)	3.0
(667,3329)	3.0
(668,1105)	10.0
(668,2359)	28.0
(668,2700)	3.0
(668,2901)	12.0
(668,3592)	3.0
(668,3883)	3.0
(669,841)	3.0
(669,1339)	6.0
(669,1381)	3.0
(669,1624)	3.0
(669,2051)	6.0
(669,2901)	3.0
(669,2990)	3.0
(669,3458)	3.0
(669,3592)	3.0
(669,3632)	3.0
(669,3696)	3.0
(669,3922)	3.0
(670,1853)	16.0
(670,2302)	3.0
(670,2303)	20.0
(670,3376)	3.0
(670,3515)	3.0
(670,3593)	21.0
(670,3606)	9.0
(670,3881)	12.0
(671,1733)	3.0
(671,1855)	6.0
(671,1858)	6.0
(671,1859)	6.0
(671,3368)	9.0
(671,3604)	9.0
(671,3766)	3.0
(671,3966)	10.0
(672,630)	3.0
(672,1862)	100.0
(672,3373)	6.0
(672,3696)	6.0
(673,112)	3.0
(673,2698)	3.0
(673,2991)	3.0
(673,3346)	3.0
(673,3444)	3.0
(673,3516)	3.0
(673,3594)	9.0
(674,1741)	6.0
(674,1865)	9.0
(674,1898)	3.0
(674,3516)	3.0
(674,3594)	3.0
(674,3877)	13.0
(675,907)	3.0
(675,1899)	3.0
(675,2807)	12.0
(675,2904)	3.0
(675,3347)	6.0
(675,3518)	3.0
(676,1900)	9.0
(676,2305)	3.0
(676,3347)	3.0
(676,3516)	6.0
(676,3876)	3.0
(676,3971)	18.0
(677,3596)	3.0
(677,3964)	3.0
(678,1272)	3.0
(678,1326)	28.0
(678,1869)	3.0
(678,2809)	3.0
(678,3310)	3.0
(678,3316)	3.0
(678,3443)	3.0
(678,3596)	3.0
(679,3317)	3.0
(679,3320)	6.0
(679,3377)	6.0
(680,850)	12.0
(680,931)	6.0
(680,1561)	6.0
(680,1870)	9.0
(680,3306)	6.0
(681,1977)	3.0
(681,2728)	3.0
(681,3235)	18.0
(681,3236)	9.0
(681,3237)	9.0
(681,3239)	3.0
(681,3240)	103.0
(681,3243)	3.0
(681,3305)	9.0
(681,3474)	3.0
(681,3598)	3.0
(681,3608)	6.0
(681,3769)	3.0
(682,1350)	6.0
(682,1367)	3.0
(682,1871)	113.0
(682,2307)	3.0
(682,3232)	12.0
(682,3233)	6.0
(682,3302)	6.0
(682,3303)	9.0
(682,3304)	6.0
(682,3456)	9.0
(682,3978)	3.0
(683,1300)	3.0
(683,1903)	9.0
(683,1905)	9.0
(683,2216)	3.0
(683,3222)	21.0
(683,3230)	9.0
(683,3246)	27.0
(683,3299)	6.0
(683,3301)	21.0
(683,3320)	12.0
(683,3474)	13.0
(683,3982)	3.0
(683,3997)	3.0
(684,635)	3.0
(684,1269)	9.0
(684,3220)	19.0
(684,3225)	3.0
(684,3246)	3.0
(684,3247)	9.0
(684,3517)	3.0
(684,3599)	3.0
(684,3685)	103.0
(684,3686)	6.0
(684,3996)	3.0
(684,4005)	3.0
(685,1910)	3.0
(685,1912)	6.0
(685,2307)	10.0
(685,3295)	6.0
(685,3296)	3.0
(685,3606)	39.0
(685,3769)	6.0
(685,3986)	3.0
(685,3991)	6.0
(686,1875)	3.0
(686,1897)	3.0
(686,2308)	6.0
(686,2814)	3.0
(686,3248)	9.0
(686,3280)	200.0
(686,3281)	9.0
(686,3283)	9.0
(686,3287)	3.0
(686,3289)	3.0
(686,3474)	6.0
(686,3810)	3.0
(687,636)	3.0
(687,2122)	3.0
(687,2511)	9.0
(687,3218)	6.0
(687,3248)	27.0
(687,3280)	3.0
(687,3350)	3.0
(687,3601)	15.0
(687,4005)	100.0
(688,2121)	3.0
(688,2314)	3.0
(688,2467)	3.0
(688,3248)	15.0
(688,3279)	21.0
(688,3519)	3.0
(688,3603)	3.0
(688,3645)	3.0
(688,3646)	3.0
(688,3675)	3.0
(688,3769)	3.0
(688,4006)	129.0
(689,915)	3.0
(689,1925)	33.0
(689,1969)	10.0
(689,3490)	3.0
(689,3602)	3.0
(689,3653)	3.0
(689,3674)	3.0
(689,3923)	3.0
(690,1878)	6.0
(690,1879)	3.0
(690,1933)	9.0
(690,1947)	3.0
(690,1952)	3.0
(690,1968)	3.0
(690,2324)	3.0
(690,2817)	16.0
(690,3250)	12.0
(690,3251)	6.0
(690,3252)	3.0
(690,3253)	6.0
(690,3254)	3.0
(690,3255)	9.0
(690,3257)	6.0
(690,3278)	3.0
(690,3322)	3.0
(690,3659)	6.0
(690,3662)	6.0
(691,1884)	3.0
(691,1886)	9.0
(691,1889)	20.0
(691,1962)	6.0
(691,1966)	3.0
(691,2339)	32.0
(691,2341)	3.0
(691,2460)	3.0
(691,3258)	3.0
(691,3259)	9.0
(691,3277)	6.0
(691,3350)	6.0
(691,3600)	3.0
(691,4009)	25.0
(692,941)	12.0
(692,1962)	3.0
(692,2331)	10.0
(692,2332)	3.0
(692,2337)	9.0
(692,2343)	3.0
(692,2344)	6.0
(692,2348)	3.0
(692,2352)	3.0
(692,2353)	3.0
(692,2354)	3.0
(692,2355)	9.0
(692,2356)	3.0
(692,2358)	10.0
(692,2359)	6.0
(692,2689)	3.0
(692,3214)	12.0
(692,3455)	3.0
(692,4010)	3.0
(693,764)	3.0
(693,765)	3.0
(693,1336)	3.0
(693,1722)	3.0
(693,1726)	3.0
(693,2117)	100.0
(693,3263)	13.0
(693,3264)	6.0
(693,3267)	3.0
(693,3268)	3.0
(693,3271)	6.0
(693,3273)	9.0
(693,3274)	12.0
(693,3345)	6.0
(693,3346)	6.0
(693,3347)	3.0
(693,3357)	3.0
(693,3362)	12.0
(693,3366)	9.0
(693,3598)	12.0
(693,3718)	3.0
(693,4011)	3.0
(694,1105)	12.0
(694,1262)	18.0
(694,3205)	3.0
(694,3211)	3.0
(694,3212)	3.0
(694,3276)	15.0
(694,3277)	3.0
(694,3278)	6.0
(694,3374)	100.0
(694,3456)	9.0
(694,3731)	3.0
(694,3939)	3.0
(694,3944)	3.0
(695,131)	100.0
(695,1315)	3.0
(695,2905)	3.0
(695,3022)	3.0
(695,3203)	3.0
(695,3206)	3.0
(695,3207)	6.0
(695,3208)	12.0
(695,3209)	9.0
(695,3210)	16.0
(695,3276)	3.0
(695,3280)	6.0
(695,3349)	3.0
(695,3376)	3.0
(695,3456)	16.0
(695,3902)	3.0
(696,1321)	6.0
(696,1373)	3.0
(696,1946)	103.0
(696,3197)	3.0
(696,3199)	9.0
(696,3202)	3.0
(696,3348)	6.0
(696,3377)	3.0
(696,3455)	6.0
(696,3474)	3.0
(696,3770)	6.0
(697,623)	3.0
(697,1336)	3.0
(697,1971)	6.0
(697,2369)	3.0
(697,3252)	6.0
(697,3324)	3.0
(697,3329)	6.0
(697,3348)	3.0
(697,3379)	3.0
(697,3380)	100.0
(698,1250)	3.0
(698,1253)	6.0
(698,2110)	6.0
(698,2173)	3.0
(698,2524)	26.0
(698,2822)	6.0
(698,3193)	6.0
(698,3194)	6.0
(698,3380)	3.0
(698,3595)	3.0
(698,3924)	6.0
(699,950)	3.0
(699,2109)	3.0
(699,2110)	6.0
(699,2333)	3.0
(699,3191)	3.0
(699,3767)	3.0
(700,1237)	9.0
(700,1242)	19.0
(700,1335)	6.0
(700,2109)	3.0
(700,3183)	3.0
(700,3184)	124.0
(700,3275)	10.0
(700,3864)	6.0
(701,2109)	15.0
(701,2829)	3.0
(701,3275)	3.0
(701,3346)	9.0
(701,3386)	3.0
(701,3592)	3.0
(701,3773)	6.0
(701,4019)	3.0
(702,1231)	9.0
(702,1335)	3.0
(702,3122)	3.0
(702,3393)	6.0
(702,3862)	3.0
(702,4020)	3.0
(703,949)	6.0
(703,2109)	6.0
(703,2836)	3.0
(703,2838)	6.0
(703,3103)	6.0
(703,3176)	3.0
(703,3275)	3.0
(703,3395)	3.0
(703,3776)	6.0
(703,3844)	3.0
(704,1227)	3.0
(704,1333)	9.0
(704,1334)	103.0
(704,1341)	3.0
(704,2683)	3.0
(704,2839)	6.0
(704,3173)	9.0
(704,3274)	3.0
(704,3396)	3.0
(704,4021)	3.0
(705,1280)	3.0
(705,1966)	6.0
(705,2515)	3.0
(705,2843)	6.0
(705,2902)	3.0
(705,3089)	3.0
(705,3168)	3.0
(705,3171)	6.0
(705,3254)	15.0
(705,3283)	3.0
(705,3522)	3.0
(705,4022)	3.0
(706,1224)	6.0
(706,2329)	3.0
(706,3162)	3.0
(706,3163)	109.0
(706,3166)	3.0
(706,3168)	3.0
(706,3778)	6.0
(707,2110)	3.0
(707,3153)	6.0
(707,3154)	3.0
(707,3161)	3.0
(707,3273)	6.0
(707,3284)	3.0
(707,3403)	6.0
(708,116)	3.0
(708,1965)	10.0
(708,3116)	3.0
(708,3120)	3.0
(708,3157)	3.0
(708,3332)	3.0
(708,3404)	12.0
(708,3779)	6.0
(709,1335)	3.0
(709,3254)	3.0
(709,3285)	3.0
(709,3344)	20.0
(709,3406)	9.0
(709,3407)	9.0
(709,3599)	3.0
(710,805)	9.0
(710,2993)	3.0
(710,3123)	3.0
(710,3124)	3.0
(710,3271)	6.0
(710,3285)	6.0
(710,3611)	3.0
(711,118)	3.0
(711,2382)	10.0
(711,2514)	3.0
(711,3705)	3.0
(712,1107)	10.0
(712,2110)	6.0
(712,2531)	3.0
(712,2891)	3.0
(712,2899)	3.0
(712,3269)	3.0
(712,3344)	6.0
(712,3599)	109.0
(712,3601)	3.0
(712,3783)	15.0
(712,3784)	3.0
(713,2383)	3.0
(713,2890)	3.0
(713,3127)	9.0
(713,3131)	3.0
(713,3132)	3.0
(713,3143)	6.0
(713,3601)	6.0
(713,3815)	3.0
(713,3854)	3.0
(714,120)	25.0
(714,1107)	3.0
(714,1335)	3.0
(714,2384)	19.0
(714,2397)	6.0
(714,2513)	3.0
(714,2888)	19.0
(714,3104)	3.0
(714,3140)	100.0
(714,3141)	3.0
(714,3142)	9.0
(714,3267)	3.0
(714,3601)	3.0
(714,3602)	3.0
(714,3612)	3.0
(714,3841)	32.0
(715,2315)	3.0
(715,2399)	3.0
(715,2852)	9.0
(715,2900)	3.0
(715,3321)	3.0
(715,3343)	3.0
(716,2385)	3.0
(716,2992)	16.0
(716,3064)	3.0
(716,3265)	6.0
(716,3602)	15.0
(716,3613)	3.0
(717,1965)	3.0
(717,2386)	3.0
(717,2903)	3.0
(717,2904)	3.0
(717,3257)	9.0
(717,3287)	3.0
(717,3602)	18.0
(718,121)	110.0
(718,2111)	3.0
(718,2144)	3.0
(718,2861)	6.0
(718,3257)	3.0
(718,3615)	3.0
(718,3798)	12.0
(719,2852)	10.0
(719,2907)	10.0
(719,3258)	21.0
(719,3287)	3.0
(719,3323)	6.0
(719,3324)	3.0
(719,3332)	3.0
(719,3333)	9.0
(719,3334)	3.0
(719,3342)	6.0
(719,3374)	3.0
(719,3796)	3.0
(719,3799)	6.0
(720,1335)	3.0
(720,2674)	6.0
(720,2852)	6.0
(720,2866)	3.0
(720,3325)	6.0
(720,3326)	6.0
(720,3327)	9.0
(720,3328)	6.0
(720,3329)	3.0
(720,3330)	3.0
(720,3331)	6.0
(720,3338)	6.0
(720,3342)	6.0
(720,3374)	3.0
(720,3617)	12.0
(720,3800)	100.0
(720,4021)	3.0
(721,1555)	3.0
(721,2138)	10.0
(721,2867)	6.0
(721,3099)	12.0
(721,3261)	9.0
(721,3288)	15.0
(721,3339)	24.0
(721,3602)	15.0
(721,3618)	6.0
(722,120)	3.0
(722,951)	3.0
(722,1334)	6.0
(722,2510)	6.0
(722,2868)	3.0
(722,3098)	3.0
(722,3259)	3.0
(722,3340)	9.0
(722,3602)	3.0
(722,3620)	3.0
(723,801)	3.0
(723,3097)	3.0
(723,3319)	9.0
(723,3341)	3.0
(723,3342)	6.0
(723,3343)	33.0
(723,3601)	6.0
(724,2394)	3.0
(724,2850)	3.0
(724,2851)	3.0
(724,3342)	3.0
(724,3343)	12.0
(724,3374)	9.0
(724,3600)	3.0
(724,3621)	3.0
(725,2410)	3.0
(725,2850)	6.0
(725,3343)	25.0
(725,3344)	12.0
(725,3808)	3.0
(725,3922)	3.0
(726,1201)	13.0
(726,1202)	3.0
(726,2850)	3.0
(726,3180)	6.0
(726,3318)	6.0
(726,3329)	3.0
(726,3343)	18.0
(726,3375)	3.0
(726,3454)	100.0
(726,3596)	3.0
(726,3788)	3.0
(726,3811)	3.0
(727,2872)	3.0
(727,2873)	3.0
(727,2875)	3.0
(727,3052)	3.0
(727,3182)	3.0
(727,3253)	6.0
(727,3260)	3.0
(727,3346)	6.0
(727,3454)	6.0
(727,3520)	6.0
(728,3187)	12.0
(728,3194)	3.0
(728,3250)	6.0
(728,3292)	12.0
(728,3308)	9.0
(728,3350)	3.0
(728,3520)	3.0
(728,3592)	3.0
(728,3624)	6.0
(728,3707)	3.0
(728,3893)	6.0
(729,710)	6.0
(729,2127)	16.0
(729,2666)	3.0
(729,3197)	3.0
(729,3198)	6.0
(729,3238)	3.0
(729,3241)	3.0
(729,3248)	12.0
(729,3293)	6.0
(729,3314)	6.0
(729,3316)	3.0
(730,121)	9.0
(730,800)	3.0
(730,912)	3.0
(730,954)	6.0
(730,1965)	3.0
(730,2417)	3.0
(730,2534)	3.0
(730,2847)	100.0
(730,2990)	3.0
(730,3200)	6.0
(730,3201)	3.0
(730,3235)	15.0
(730,3236)	6.0
(730,3295)	6.0
(730,3302)	3.0
(730,3344)	3.0
(731,134)	6.0
(731,1428)	10.0
(731,1965)	10.0
(731,2666)	3.0
(731,2846)	27.0
(731,3086)	23.0
(731,3234)	9.0
(731,3235)	3.0
(731,3244)	6.0
(731,3245)	106.0
(731,3304)	3.0
(731,3353)	103.0
(731,3626)	21.0
(731,3727)	3.0
(731,3921)	3.0
(732,1965)	12.0
(732,2923)	12.0
(732,3124)	6.0
(732,3230)	9.0
(732,3246)	3.0
(732,3329)	3.0
(732,3720)	3.0
(732,3723)	3.0
(733,121)	3.0
(733,931)	3.0
(733,932)	9.0
(733,2419)	3.0
(733,2654)	3.0
(733,3169)	3.0
(733,3229)	3.0
(733,3600)	6.0
(733,3627)	3.0
(733,3742)	3.0
(734,121)	209.0
(734,2652)	123.0
(734,3081)	3.0
(734,3228)	3.0
(734,3258)	12.0
(734,3329)	103.0
(734,3343)	3.0
(734,3359)	3.0
(734,3360)	3.0
(735,1189)	3.0
(735,1332)	9.0
(735,2102)	6.0
(735,2104)	3.0
(735,2121)	3.0
(735,2843)	9.0
(735,3043)	3.0
(735,3079)	3.0
(735,3164)	3.0
(735,3227)	3.0
(735,3257)	12.0
(735,3285)	106.0
(735,3343)	3.0
(735,3361)	6.0
(735,3781)	3.0
(736,2096)	10.0
(736,2100)	3.0
(736,2107)	3.0
(736,2408)	3.0
(736,2842)	3.0
(736,3145)	3.0
(736,3147)	34.0
(736,3226)	9.0
(736,3263)	6.0
(736,3281)	3.0
(736,3308)	6.0
(736,3343)	103.0
(736,3363)	6.0
(736,3517)	9.0
(736,3627)	9.0
(737,2106)	6.0
(737,2842)	103.0
(737,3031)	103.0
(737,3032)	3.0
(737,3036)	18.0
(737,3040)	3.0
(737,3124)	3.0
(737,3180)	6.0
(737,3209)	23.0
(737,3212)	3.0
(737,3224)	3.0
(737,3308)	6.0
(737,3309)	21.0
(737,3310)	12.0
(737,3365)	6.0
(737,3376)	3.0
(737,3915)	3.0
(738,3180)	3.0
(738,3214)	3.0
(738,3218)	22.0
(738,3219)	6.0
(738,3517)	3.0
(738,3779)	6.0
(738,3800)	10.0
(739,1288)	6.0
(739,1859)	3.0
(739,2841)	13.0
(739,3064)	6.0
(739,3066)	6.0
(739,3159)	3.0
(739,3292)	9.0
(739,3311)	6.0
(739,3321)	9.0
(739,3555)	3.0
(739,3566)	3.0
(739,3628)	15.0
(739,3777)	6.0
(740,2091)	3.0
(740,2411)	3.0
(740,2427)	24.0
(740,2644)	103.0
(740,3153)	3.0
(740,3266)	3.0
(740,3311)	6.0
(740,3384)	3.0
(740,3563)	3.0
(740,3564)	3.0
(740,3577)	3.0
(740,3579)	3.0
(740,3689)	3.0
(740,3714)	3.0
(740,3776)	6.0
(740,3908)	100.0
(741,941)	3.0
(741,2411)	3.0
(741,2427)	21.0
(741,3019)	3.0
(741,3106)	3.0
(741,3107)	6.0
(741,3267)	6.0
(741,3268)	6.0
(741,3273)	3.0
(741,3324)	10.0
(741,3371)	3.0
(741,3382)	9.0
(741,3391)	103.0
(741,3550)	3.0
(741,3628)	3.0
(742,1183)	3.0
(742,1962)	3.0
(742,2932)	3.0
(742,2980)	16.0
(742,3013)	3.0
(742,3057)	9.0
(742,3379)	3.0
(742,3380)	15.0
(742,3381)	3.0
(742,3570)	6.0
(742,3628)	3.0
(742,3715)	3.0
(742,3863)	6.0
(743,2837)	6.0
(743,3311)	6.0
(743,3375)	3.0
(743,3377)	22.0
(743,3394)	18.0
(743,3395)	9.0
(743,3516)	3.0
(744,2112)	6.0
(744,2295)	16.0
(744,2833)	9.0
(744,2836)	6.0
(744,3285)	3.0
(744,3311)	12.0
(744,3346)	9.0
(744,3377)	6.0
(744,3397)	3.0
(744,3517)	13.0
(744,3545)	3.0
(744,3611)	10.0
(744,3629)	3.0
(745,2414)	3.0
(745,2640)	3.0
(745,2720)	3.0
(745,2821)	3.0
(745,2846)	3.0
(745,2974)	9.0
(745,3407)	10.0
(745,3517)	3.0
(745,3629)	13.0
(745,3772)	3.0
(745,4019)	6.0
(746,2112)	3.0
(746,2840)	3.0
(746,2936)	3.0
(746,2969)	3.0
(746,2970)	3.0
(746,3006)	3.0
(746,3345)	6.0
(746,3346)	3.0
(746,3543)	3.0
(746,3715)	15.0
(746,3878)	3.0
(747,238)	186.0
(747,2416)	3.0
(747,2831)	3.0
(747,2862)	3.0
(747,2963)	3.0
(747,3022)	9.0
(747,3041)	3.0
(747,3262)	6.0
(747,3345)	9.0
(747,3402)	3.0
(747,3716)	3.0
(747,3770)	3.0
(747,3800)	6.0
(747,3909)	3.0
(748,794)	3.0
(748,2491)	6.0
(748,2937)	3.0
(748,2960)	3.0
(748,3002)	3.0
(748,3023)	3.0
(748,3024)	3.0
(748,3064)	3.0
(748,3345)	6.0
(748,3377)	3.0
(748,3542)	3.0
(749,924)	3.0
(749,2420)	3.0
(749,2939)	3.0
(749,3066)	9.0
(749,3309)	9.0
(749,3377)	3.0
(749,3518)	3.0
(749,3542)	6.0
(750,1334)	3.0
(750,2865)	21.0
(750,2956)	3.0
(750,3057)	3.0
(750,3059)	3.0
(750,3261)	3.0
(750,3414)	6.0
(750,3462)	6.0
(750,3463)	6.0
(750,3609)	3.0
(750,3654)	3.0
(750,3770)	3.0
(750,3907)	3.0
(751,1959)	3.0
(751,2084)	3.0
(751,2113)	3.0
(751,2866)	3.0
(751,2948)	6.0
(751,3033)	6.0
(751,3261)	9.0
(751,3376)	3.0
(751,3465)	12.0
(751,3466)	3.0
(751,3610)	6.0
(751,3717)	6.0
(751,3899)	3.0
(751,3915)	3.0
(752,119)	22.0
(752,2562)	3.0
(752,2941)	3.0
(752,2943)	106.0
(752,2952)	6.0
(752,2998)	3.0
(752,3467)	9.0
(752,3468)	6.0
(752,3519)	6.0
(752,3907)	3.0
(753,118)	3.0
(753,249)	3.0
(753,2298)	3.0
(753,2427)	3.0
(753,3345)	144.0
(753,3469)	3.0
(753,3540)	3.0
(754,1177)	15.0
(754,2802)	3.0
(754,3041)	3.0
(754,3307)	3.0
(754,3347)	3.0
(754,3635)	6.0
(755,1548)	3.0
(755,2435)	9.0
(755,3021)	100.0
(755,3260)	3.0
(755,3306)	3.0
(755,3345)	3.0
(755,3376)	3.0
(755,3416)	9.0
(756,1959)	23.0
(756,2081)	6.0
(756,3032)	3.0
(756,3302)	6.0
(756,3345)	3.0
(756,3417)	3.0
(756,3472)	3.0
(756,3473)	3.0
(756,3640)	6.0
(756,3866)	3.0
(756,4021)	3.0
(757,1467)	3.0
(757,1959)	6.0
(757,2630)	3.0
(757,2906)	10.0
(757,3375)	3.0
(757,3417)	3.0
(757,3538)	3.0
(758,1548)	3.0
(758,2629)	3.0
(758,2916)	6.0
(758,3375)	3.0
(758,3636)	3.0
(759,921)	3.0
(759,2073)	6.0
(759,2115)	10.0
(759,2540)	3.0
(759,2798)	10.0
(759,3008)	229.0
(759,3010)	6.0
(759,3374)	3.0
(759,3517)	3.0
(759,3637)	3.0
(760,2072)	6.0
(760,2115)	12.0
(760,2432)	3.0
(760,2567)	106.0
(760,2826)	15.0
(760,2887)	6.0
(760,2935)	3.0
(760,3005)	6.0
(760,3345)	15.0
(760,3373)	3.0
(760,3419)	3.0
(760,3803)	3.0
(761,2671)	6.0
(761,2879)	10.0
(761,2975)	3.0
(761,3517)	3.0
(761,3535)	6.0
(761,3536)	9.0
(761,3762)	3.0
(761,3804)	3.0
(762,2114)	3.0
(762,2433)	10.0
(762,2443)	3.0
(762,2938)	6.0
(762,2971)	12.0
(762,3638)	3.0
(762,3722)	6.0
(762,3750)	3.0
(763,1295)	3.0
(763,2464)	3.0
(763,3530)	3.0
(763,3531)	3.0
(763,3608)	3.0
(763,3760)	3.0
(763,3780)	3.0
(764,116)	3.0
(764,2434)	3.0
(764,2823)	3.0
(765,1079)	3.0
(765,1550)	3.0
(765,2069)	3.0
(765,2071)	3.0
(765,2482)	3.0
(765,2932)	15.0
(765,2939)	15.0
(765,2990)	6.0
(765,3346)	6.0
(765,3427)	3.0
(766,134)	6.0
(766,2068)	19.0
(766,2111)	3.0
(766,2623)	3.0
(766,2988)	6.0
(766,3427)	6.0
(766,3522)	6.0
(766,3744)	6.0
(766,3804)	3.0
(767,1505)	6.0
(767,2436)	3.0
(767,2458)	3.0
(767,2943)	3.0
(767,2944)	3.0
(767,2948)	100.0
(767,3247)	3.0
(767,3249)	6.0
(767,3369)	9.0
(767,3428)	9.0
(767,3524)	6.0
(767,3635)	3.0
(767,3726)	3.0
(767,3739)	3.0
(768,135)	3.0
(768,136)	6.0
(768,1167)	121.0
(768,2106)	6.0
(768,2820)	27.0
(768,2955)	6.0
(768,2959)	3.0
(768,2962)	10.0
(768,2985)	12.0
(768,3245)	3.0
(768,3250)	100.0
(768,3271)	3.0
(768,3346)	9.0
(768,3428)	3.0
(768,3634)	6.0
(769,115)	3.0
(769,2786)	400.0
(769,2985)	3.0
(769,3369)	3.0
(769,3375)	6.0
(769,3428)	31.0
(770,115)	37.0
(770,527)	22.0
(770,916)	3.0
(770,1992)	3.0
(770,1993)	3.0
(770,2820)	6.0
(770,2891)	9.0
(770,2931)	3.0
(770,3369)	6.0
(770,3638)	3.0
(770,3728)	3.0
(770,3737)	3.0
(771,1986)	100.0
(771,2062)	3.0
(771,2467)	10.0
(771,2469)	3.0
(771,2817)	3.0
(771,2931)	3.0
(771,3429)	3.0
(771,3614)	100.0
(772,115)	100.0
(772,1159)	6.0
(772,2470)	9.0
(772,2980)	6.0
(772,2981)	3.0
(772,3130)	3.0
(772,3270)	9.0
(772,3376)	3.0
(772,3429)	3.0
(772,3430)	13.0
(772,3805)	12.0
(773,2611)	3.0
(773,3130)	10.0
(773,3347)	3.0
(773,3432)	12.0
(773,3730)	3.0
(774,1146)	3.0
(774,2445)	10.0
(774,2816)	6.0
(774,3130)	6.0
(774,3490)	10.0
(775,114)	9.0
(775,2447)	15.0
(775,2821)	3.0
(775,2897)	3.0
(775,2973)	6.0
(775,3130)	3.0
(775,3263)	36.0
(775,3368)	3.0
(775,3378)	3.0
(775,3434)	3.0
(775,3609)	9.0
(775,3722)	10.0
(775,3725)	3.0
(776,114)	3.0
(776,979)	9.0
(776,981)	3.0
(776,2449)	3.0
(776,2935)	10.0
(776,2941)	13.0
(776,2942)	6.0
(776,2943)	3.0
(776,2973)	3.0
