geometry;name;time;tipos_vias;f_atmosfericos;fleves;fgraves;mortos;f
14;PORTO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;1;0;1
19;VISEU;01/01/2010 00:00;EN - Estrada Nacional;Nevoeiro;2;0;0;1
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;9
10;GUARDA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;5
12;LISBOA;01/01/2010 00:00;A  - Auto-Estrada;Chuva;3;0;0;10
15;SANTAREM;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;7
14;PORTO;01/01/2009 00:00;IP- Itinerário Principal;Chuva;5;0;0;1
12;LISBOA;01/01/2007 00:00;IC - Itinerário Complementar;NÃO DEFINIDO;1;0;0;1
18;VILA REAL;01/01/2009 00:00;IP- Itinerário Principal;Chuva;0;2;1;1
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Chuva;4;0;0;4
4;BRAGA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;321
12;LISBOA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
8;EVORA;01/01/2012 00:00;ER - Estrada Regional;Nevoeiro;1;0;0;1
14;PORTO;01/01/2008 00:00;EN - Estrada Nacional;Chuva;3;0;1;1
17;VIANA DO CASTELO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;6;0;0;2
14;PORTO;01/01/2011 00:00;A  - Auto-Estrada;Granizo;2;0;0;1
6;CASTELO BRANCO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;2
11;LEIRIA;01/01/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;15
14;PORTO;01/01/2012 00:00;A  - Auto-Estrada;Chuva;6;0;0;2
10;GUARDA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;2;0;0;5
9;FARO;01/01/2011 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;2
18;VILA REAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;9;0;0;1
7;COIMBRA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;6
16;SETUBAL;01/01/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;12
18;VILA REAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;5
6;CASTELO BRANCO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;14
15;SANTAREM;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;10
6;CASTELO BRANCO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;2
19;VISEU;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;13
16;SETUBAL;01/01/2012 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;1
7;COIMBRA;01/01/2012 00:00;IC - Itinerário Complementar;Chuva;4;2;0;1
11;LEIRIA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;1;1;1
8;EVORA;01/01/2009 00:00;EN - Estrada Nacional;Neve;3;0;0;1
13;PORTALEGRE;01/01/2010 00:00;IP- Itinerário Principal;Bom tempo;0;0;1;1
5;BRAGANCA;01/01/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
9;FARO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;2
2;AVEIRO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;1;0;2
9;FARO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;2;1
12;LISBOA;01/01/2007 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;1
5;BRAGANCA;01/01/2012 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;1
12;LISBOA;01/01/2008 00:00;A  - Auto-Estrada;Chuva;1;1;1;1
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;65
9;FARO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;47
17;VIANA DO CASTELO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;5
3;BEJA;01/01/2010 00:00;IC - Itinerário Complementar;Chuva;0;1;0;2
11;LEIRIA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;4;1;0;1
19;VISEU;01/01/2009 00:00;IC - Itinerário Complementar;Chuva;1;0;0;2
2;AVEIRO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;1;0;1
19;VISEU;01/01/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;46
8;EVORA;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;3;1;0;1
19;VISEU;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;2
12;LISBOA;01/01/2010 00:00;A  - Auto-Estrada;NÃO DEFINIDO;3;0;0;1
2;AVEIRO;01/01/2007 00:00;A  - Auto-Estrada;Chuva;2;1;0;1
10;GUARDA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;1;1
12;LISBOA;01/01/2007 00:00;IC - Itinerário Complementar;Chuva;1;0;0;19
16;SETUBAL;01/01/2010 00:00;ER - Estrada Regional;Bom tempo;0;0;1;1
4;BRAGA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;3;2;0;2
13;PORTALEGRE;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
19;VISEU;01/01/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;38
12;LISBOA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;9
15;SANTAREM;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;5
3;BEJA;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;3;0;0;2
2;AVEIRO;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;0;2;0;1
8;EVORA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;11
17;VIANA DO CASTELO;01/01/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;15
11;LEIRIA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;3;1;0;1
13;PORTALEGRE;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
18;VILA REAL;01/01/2009 00:00;A  - Auto-Estrada;Nevoeiro;2;0;0;1
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;9
19;VISEU;01/01/2012 00:00;IP- Itinerário Principal;Bom tempo;4;0;0;1
6;CASTELO BRANCO;01/01/2010 00:00;EN - Estrada Nacional;Neve;0;1;0;1
14;PORTO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
8;EVORA;01/01/2008 00:00;IP- Itinerário Principal;Chuva;2;0;0;1
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;5
13;PORTALEGRE;01/01/2008 00:00;IP- Itinerário Principal;Chuva;1;0;0;2
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Nevoeiro;4;0;0;1
15;SANTAREM;01/01/2012 00:00;A  - Auto-Estrada;Chuva;1;0;1;1
16;SETUBAL;01/01/2007 00:00;IC - Itinerário Complementar;Chuva;2;0;1;1
18;VILA REAL;01/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
14;PORTO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;1;1;1
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Nevoeiro;2;0;1;1
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;289
8;EVORA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;3;0;1
2;AVEIRO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;179
15;SANTAREM;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;1;0;7
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;4;0;0;1
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;2;2;0;1
13;PORTALEGRE;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;11
18;VILA REAL;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;2;0;0;1
3;BEJA;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;5
17;VIANA DO CASTELO;01/01/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;43
8;EVORA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;80
19;VISEU;01/01/2010 00:00;IP- Itinerário Principal;Bom tempo;6;0;0;2
18;VILA REAL;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;3
8;EVORA;01/01/2007 00:00;IP- Itinerário Principal;Bom tempo;3;0;0;1
8;EVORA;01/01/2008 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;6;0;1
3;BEJA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;14
6;CASTELO BRANCO;01/01/2009 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
18;VILA REAL;01/01/2009 00:00;IP- Itinerário Principal;Chuva;1;0;0;7
7;COIMBRA;01/01/2008 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;4
18;VILA REAL;01/01/2009 00:00;IP- Itinerário Principal;Chuva;2;2;0;1
9;FARO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;3
8;EVORA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;5;1;0;1
9;FARO;01/01/2011 00:00;A  - Auto-Estrada;Chuva;0;1;0;2
6;CASTELO BRANCO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;6
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;1;0;1
17;VIANA DO CASTELO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;3;2;0;1
3;BEJA;01/01/2007 00:00;ER - Estrada Regional;Bom tempo;2;1;0;1
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
19;VISEU;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;3
6;CASTELO BRANCO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;10
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;4
9;FARO;01/01/2011 00:00;EN - Estrada Nacional;Vento Forte;2;0;0;1
16;SETUBAL;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;3;0;1;1
7;COIMBRA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;28
15;SANTAREM;01/01/2011 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;1
14;PORTO;01/01/2012 00:00;Outra Via;Chuva;1;0;0;1
16;SETUBAL;01/01/2008 00:00;ER - Estrada Regional;Chuva;1;0;0;2
8;EVORA;01/01/2009 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
18;VILA REAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;11
3;BEJA;01/01/2007 00:00;IC - Itinerário Complementar;Nevoeiro;1;0;0;2
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;2
2;AVEIRO;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
10;GUARDA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
2;AVEIRO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;2;0;1
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;3
17;VIANA DO CASTELO;01/01/2009 00:00;IC - Itinerário Complementar;Chuva;1;0;0;1
13;PORTALEGRE;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
4;BRAGA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;0;1;1
7;COIMBRA;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;2
16;SETUBAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;1;3
9;FARO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;8
9;FARO;01/01/2007 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
10;GUARDA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;3
3;BEJA;01/01/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;9
17;VIANA DO CASTELO;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
15;SANTAREM;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;3
12;LISBOA;01/01/2012 00:00;IP- Itinerário Principal;Chuva;4;0;0;1
18;VILA REAL;01/01/2007 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
10;GUARDA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
3;BEJA;01/01/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;2
19;VISEU;01/01/2008 00:00;IP- Itinerário Principal;Granizo;1;0;0;1
18;VILA REAL;01/01/2007 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;16
13;PORTALEGRE;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
16;SETUBAL;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;1;1
5;BRAGANCA;01/01/2009 00:00;IP- Itinerário Principal;Neve;0;1;1;1
3;BEJA;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;2
19;VISEU;01/01/2010 00:00;IC - Itinerário Complementar;Chuva;0;1;0;1
3;BEJA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;3;2;0;1
2;AVEIRO;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;4;1;0;2
16;SETUBAL;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;2;0;1;1
18;VILA REAL;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;3
15;SANTAREM;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;7
6;CASTELO BRANCO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;7
12;LISBOA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;0;0;1;2
15;SANTAREM;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;23
15;SANTAREM;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;2;2;1
13;PORTALEGRE;01/01/2007 00:00;EN - Estrada Nacional;Chuva;2;0;0;4
3;BEJA;01/01/2009 00:00;IC - Itinerário Complementar;Chuva;1;0;0;1
4;BRAGA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;1;0;1
8;EVORA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;18
4;BRAGA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;2;2;1
17;VIANA DO CASTELO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;3;0;1
6;CASTELO BRANCO;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;3;1;1;1
5;BRAGANCA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;6;0;0;1
6;CASTELO BRANCO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
15;SANTAREM;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
17;VIANA DO CASTELO;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;13
4;BRAGA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;1;0;1
10;GUARDA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;7;0;0;1
15;SANTAREM;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;7
18;VILA REAL;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;2
19;VISEU;01/01/2011 00:00;EN - Estrada Nacional;Chuva;2;1;0;1
7;COIMBRA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;6
3;BEJA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;4
2;AVEIRO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;1;0;1
12;LISBOA;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;108
2;AVEIRO;01/01/2010 00:00;IC - Itinerário Complementar;Chuva;4;0;0;1
18;VILA REAL;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;Chuva;0;2;0;1
18;VILA REAL;01/01/2009 00:00;EN - Estrada Nacional;Granizo;1;0;0;1
8;EVORA;01/01/2011 00:00;ER - Estrada Regional;Bom tempo;1;0;0;7
11;LEIRIA;01/01/2011 00:00;IC - Itinerário Complementar;Chuva;1;0;0;8
19;VISEU;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;22
16;SETUBAL;01/01/2011 00:00;IC - Itinerário Complementar;Chuva;1;0;0;4
7;COIMBRA;01/01/2008 00:00;IP- Itinerário Principal;Chuva;0;1;0;1
15;SANTAREM;01/01/2010 00:00;EN - Estrada Nacional;Chuva;5;1;0;1
4;BRAGA;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;8
7;COIMBRA;01/01/2010 00:00;A  - Auto-Estrada;Granizo;1;0;0;1
2;AVEIRO;01/01/2009 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
12;LISBOA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;5;1;0;1
7;COIMBRA;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;4;0;0;1
12;LISBOA;01/01/2009 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
10;GUARDA;01/01/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;6
2;AVEIRO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;2;1
13;PORTALEGRE;01/01/2008 00:00;EN - Estrada Nacional;Neve;1;0;0;1
19;VISEU;01/01/2007 00:00;IP- Itinerário Principal;Chuva;2;0;0;1
17;VIANA DO CASTELO;01/01/2011 00:00;EN - Estrada Nacional;Chuva;2;1;0;1
18;VILA REAL;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;1;1;0;1
8;EVORA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;11
12;LISBOA;01/01/2009 00:00;IC - Itinerário Complementar;Nevoeiro;1;0;0;1
12;LISBOA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;322
15;SANTAREM;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;57
7;COIMBRA;01/01/2012 00:00;A  - Auto-Estrada;Chuva;3;1;0;1
11;LEIRIA;01/01/2011 00:00;A  - Auto-Estrada;Chuva;1;0;0;15
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;1;3
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;2;2;1;1
14;PORTO;01/01/2011 00:00;A  - Auto-Estrada;Chuva;6;0;0;1
8;EVORA;01/01/2008 00:00;EN - Estrada Nacional;Granizo;2;0;0;1
9;FARO;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;1
16;SETUBAL;01/01/2011 00:00;A  - Auto-Estrada;Chuva;1;0;0;14
19;VISEU;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;2
9;FARO;01/01/2008 00:00;A  - Auto-Estrada;Chuva;0;2;0;1
4;BRAGA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;328
19;VISEU;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;3;0;0;1
19;VISEU;01/01/2007 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
12;LISBOA;01/01/2011 00:00;Arruamento;Bom tempo;0;1;0;1
9;FARO;01/01/2008 00:00;EN - Estrada Nacional;Vento Forte;1;1;0;1
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;2;0;1
6;CASTELO BRANCO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;2
12;LISBOA;01/01/2009 00:00;IP- Itinerário Principal;Chuva;2;0;0;1
12;LISBOA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;2;0;1
2;AVEIRO;01/01/2010 00:00;A  - Auto-Estrada;Chuva;4;0;0;2
5;BRAGANCA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
12;LISBOA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;239
10;GUARDA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;14
11;LEIRIA;01/01/2011 00:00;IC - Itinerário Complementar;NÃO DEFINIDO;1;0;0;1
8;EVORA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;1
14;PORTO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;3;1;0;2
18;VILA REAL;01/01/2008 00:00;EN - Estrada Nacional;Vento Forte;2;0;0;1
7;COIMBRA;01/01/2007 00:00;IP- Itinerário Principal;NÃO DEFINIDO;0;0;1;1
18;VILA REAL;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
15;SANTAREM;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
9;FARO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;41
16;SETUBAL;01/01/2011 00:00;EN - Estrada Nacional;Chuva;4;1;0;1
6;CASTELO BRANCO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;1;0;2
6;CASTELO BRANCO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;2;2;1
16;SETUBAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;2
10;GUARDA;01/01/2010 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;1
15;SANTAREM;01/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;4
9;FARO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;2;0;1
7;COIMBRA;01/01/2011 00:00;IC - Itinerário Complementar;Bom tempo;8;0;0;1
11;LEIRIA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
14;PORTO;01/01/2008 00:00;EN - Estrada Nacional;Chuva;15;0;0;1
10;GUARDA;01/01/2008 00:00;IP- Itinerário Principal;Chuva;1;0;0;2
5;BRAGANCA;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;4
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;3;0;1
6;CASTELO BRANCO;01/01/2008 00:00;A  - Auto-Estrada;Chuva;0;1;0;1
7;COIMBRA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;1;1
3;BEJA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;2;1;0;1
3;BEJA;01/01/2007 00:00;A  - Auto-Estrada;Vento Forte;1;0;0;1
10;GUARDA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;5
12;LISBOA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;4;1;0;1
10;GUARDA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;1;2;0;1
11;LEIRIA;01/01/2011 00:00;A  - Auto-Estrada;Granizo;0;1;0;1
13;PORTALEGRE;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
12;LISBOA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;2;0;1
15;SANTAREM;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;2;0;2
12;LISBOA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;1;2;1
10;GUARDA;01/01/2009 00:00;EN - Estrada Nacional;Nevoeiro;2;0;0;1
15;SANTAREM;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;35
12;LISBOA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;32
3;BEJA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;1
18;VILA REAL;01/01/2012 00:00;IP- Itinerário Principal;Chuva;3;1;0;1
8;EVORA;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
17;VIANA DO CASTELO;01/01/2010 00:00;A  - Auto-Estrada;Granizo;1;0;0;1
15;SANTAREM;01/01/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;4
19;VISEU;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;4
15;SANTAREM;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;25
16;SETUBAL;01/01/2011 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;3
14;PORTO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;318
8;EVORA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
2;AVEIRO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;134
11;LEIRIA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;6;0;0;1
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;1;1
12;LISBOA;01/01/2007 00:00;EN - Estrada Nacional;Nevoeiro;0;0;2;1
15;SANTAREM;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;1
3;BEJA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;12
7;COIMBRA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;22
12;LISBOA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;3;0;1;1
9;FARO;01/01/2007 00:00;A  - Auto-Estrada;Chuva;5;0;0;1
19;VISEU;01/01/2010 00:00;A  - Auto-Estrada;Granizo;1;0;0;1
19;VISEU;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;4;0;0;1
7;COIMBRA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;2;2;0;1
7;COIMBRA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;3;0;1
2;AVEIRO;01/01/2011 00:00;EN - Estrada Nacional;Chuva;4;0;1;1
2;AVEIRO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;2
7;COIMBRA;01/01/2007 00:00;IP- Itinerário Principal;Chuva;2;0;0;4
15;SANTAREM;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;3
17;VIANA DO CASTELO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;2
9;FARO;01/01/2007 00:00;IC - Itinerário Complementar;Chuva;1;1;0;1
14;PORTO;01/01/2009 00:00;A  - Auto-Estrada;Nuvem de fumo;1;0;0;1
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;2;0;2
10;GUARDA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
2;AVEIRO;01/01/2012 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;3
14;PORTO;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
7;COIMBRA;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;10
12;LISBOA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;0;2;1
11;LEIRIA;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;0;0;1;1
14;PORTO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;5;1;0;1
